id,review,address,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명,keyword
240161," It's very near to Jeju city, within walking distance. It's nice walk strolling along the seaside to dragon head rock and even walk further from there. However this place is always full of tourist, and not easy to get a good picture of this attraction. Nevertheless the environment and surrounding is beautiful and relaxing and I was here during sunset and foggy evening, absolutely beautiful. ",제주 제주시 용두암길 15,제주 제주시 용두암길 15,154558,2169,정좌표,5.01E+18,새주소,제주특별자치도 제주시 용두암길 15,제주특별자치도 제주시 용담이동 483,63152,5011058000,용담2동,5011010900,용담이동,walking
100003," Its quite a big park with different Themes Gardens. Including a Folk Village & cave.As we have limited time, we did not go the longer Cave route. Just the Gardens & Folk village. The sun was very hot & walking out in the open gardens for an hour was terrible. Anyway, the gardens are not so interesting. Yes, it did have different plants & flowers but unless one has interests in plants-  frankly its quite boring. ",제주 제주시 한림읍 한림로 300,제주 제주시 한림읍 한림로 300,129174,-11608,정좌표,5.01E+18,새주소,제주특별자치도 제주시 한림읍 한림로 300,제주특별자치도 제주시 한림읍 협재리 2487,63011,5011025000,한림읍,5011025031,한림읍 협재리,walking
20204," It was really hot when we arrived so we did not go up the summit but explored the surrounding. You could walk to the left where you will come to several flights of steps leading down to the beach where the haenyeo or women free divers will perform their skills. If you do not fancy walking all the way down, just continue left as you will come to a cliff overseeing the Udo island. Another go to place in jeju. Understand that this island is form from volcanic eruptions much like jeju is as well. There are also lots of photo opportunities at the foot of the 180m+ mountain(?). Of course the usual F&B outlets are here as well. We also see some signage for horse riding but did not explore. ",제주 서귀포시 성산읍 성산리 1,제주 서귀포시 성산읍 성산리 1,194578,-4214,정좌표,5.01E+18,구주소,,제주특별자치도 서귀포시 성산읍 성산리 1,NULL,5013025900,성산읍,5013025921,성산읍 성산리,walking
60683," It was freezing in the tube! There were puddles of water everywhere so be careful when walking. The stones were interesting and do walk all the way in. You've already paid,so why not? ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
60731," It was an eye-opening experience as i have not seen a lava tube before. It is roughly around 2 km walk to and fro the entrance to see the lava tube. Along the way, you will be able to see the how the lava transformed the cave. Although i went during the summer period (Aug 2013), i would recommend bringing a jacket as the cave is really cold for me. Needless to say, comfortable walking shoe would be needed as the floor are uneven. The maze is rather near to the cave and both can be planned in the same day  itinerary. ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
300001," It was 15-min walking from our hotel, and admission was 2,000won for adults, and 1,000won for teenages (up to age 24). You purchase at ticket box, but don't throw or put tickets away, as they check for them close to the entrance.  It was an easy walk, not too many steps down to the sea level.  Nice waterfall, where you can get close to it should you choose! If low tide, there is a pebble/sand pit area revealed, where you can get to by carefully climbing over some rocks...but could be slippery...so weigh the risk carefully!  However, pictures taken from this angle - with the waterfall as the backdrop - was breathtaking! ",제주 서귀포시 칠십리로214번길 37,제주 서귀포시 칠십리로214번길 37,160134,-27832,정좌표,5.01E+18,새주소,제주특별자치도 서귀포시 칠십리로214번길 37,제주특별자치도 서귀포시 동홍동 278,63599,5013051000,송산동,5013010500,동홍동,walking
60276," It is a must visit place and I enjoyed it though I didn't spend as much time as I wanted.  It is damp and so a jacket is needed to keep you warm.  The ground is unlevel so walking with a good pair of grip shoes is a must as some parts are wet.I have been to the Shenandoh Caves in Virginia and though I must say it is more 'commercialised', I prefer the concept they have where you are brough down to the caves by their own 'cave guides'.  The guides would point out more interesting rock formations and though we did have our own personal guides, I think the ones by the cave operators would make it more interesting.It needs to be better lit as certain parts were very dark and there are minimal hand rails.  When we were in the Shenandoh Caves, the elderly were always upfront so that the other visitors could help them or watch out for them (mind you we were not from one tour group but individual members visting the cave) and one of them actually fell despite that.  That came to mind when I was in the caves too, that there was little light, a little brighter would have been ideal.  It was brighter lit nearer the entrance but not as you proceed further in. ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
300036," It falls into the sea,  very unusual. Wear walking shoes if you're going there as there are uneven rocks leading to the fall. Saw several kids slipped & fell down. Painful indeed.  After purchasing the entrance ticket,  there's a walkway that leads you to the fall.  But the last 100m or so is uneven rocks surface.  It's nice to walk nearer to the fall so you can feel the mist.  Refreshing. ",제주 서귀포시 칠십리로214번길 37,제주 서귀포시 칠십리로214번길 37,160134,-27832,정좌표,5.01E+18,새주소,제주특별자치도 서귀포시 칠십리로214번길 37,제주특별자치도 서귀포시 동홍동 278,63599,5013051000,송산동,5013010500,동홍동,walking
300143," In general, Jeongbang Falls is a nice looking waterfall that plunges into the blue ocean. Entry fee is low too at 2000 krw. However, this place is way, way too crowded with tourists. Chances of you getting 'photo bombed' is 100%, unless you risk your safety by walking over the rocks to the point near the waterfall like most tourists did. Hence, it is not recommended for travellers with walking difficulties. ",제주 서귀포시 칠십리로214번길 37,제주 서귀포시 칠십리로214번길 37,160134,-27832,정좌표,5.01E+18,새주소,제주특별자치도 서귀포시 칠십리로214번길 37,제주특별자치도 서귀포시 동홍동 278,63599,5013051000,송산동,5013010500,동홍동,walking
60824," I'm not usually impressed by holes in the ground, but this lava tube was a blast.  It's always cold, damp and a enjoyably creepy no matter how sunny it is above ground, and you will love it!  Plenty of great rock formations to see and a sense of what goblins might call home, but the main attraction walking in this huge tunnel that once screamed with magma. ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
60279," I'll start by saying I love caves, they've always fascinated me and this one doesn't disappoint. The Cave is a couple thousand year old lava tube with a really neat walking path through it. The tube itself is 7 km long, but the tourist portion is 1 km in length. The cave itself is a bit dark, but it also sets the mood of the cave. I went in the summer and the cave was at least 5 degrees C cooler than the outside and had some condensation (closed toed shoes a must). The only downside would be the crowds, but still didn't take too much away from the experience. Very much recommended if you visit Jeju Island! ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
110043," If you love nature and taking walks, you'd enjoy this place. The smell is nice and the trees are impressive, but walking around for an hour looking at hundreds of the same trees doesn't excite me. It was nice and an okay way to kill an hour, but if it's between this and doing something else, choose the ladder. ",제주 제주시 구좌읍 비자숲길 55,제주 제주시 구좌읍 비자숲길 55,182387,-549,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 비자숲길 55,제주특별자치도 제주시 구좌읍 평대리 3161-1,63351,5011025600,구좌읍,5011025633,구좌읍 평대리,walking
60743," If you are expecting stalagmites and stalactites, this is not a place. If there were, we probably missed them. It?s a dark underground cave and very interesting to see the lava flows. You can see imprints of such flows on the actual ground you?re walking on. It?s a bit nippy, so if you are prone to being cold, may want to take a light sweater. There is no bathroom in the tunnel (which my son figured out trying to get out halfway in the tunnel/cave. He had to run back the way we came to find one.) It?s interesting. I just wished that there were more lights in the tunnels so one can appreciate it more. Uneven ground due to the lava flows, as expected. 2000W/$1.75 to get in, half for kids.If you've never been into one of these types of caves, you should.  If you have, maybe worth skipping. ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
60756," If you are a UNESCO World Heritage Site ticker, this is on the list. I?m not a cave fan, so walking into the lava tube, taking a u-turn and walking the same way out in the damp and dark, jostled by rude kids on a field trip wasn?t one of the highlights of my trip. In any case, no regrets going there because it would be weird not to go at all -- it?s a Jeju landmark, and I would have wondered what I missed if I didn?t come here.If you?re checking out the Seongsan Ilchubong, it's pretty close by (if you're in a car). You should allot another hour for this. It?s not too far from the Jeju airport, too.The thing is, once is enough ? if I were to come back to Jeju and my friends insist that we go here, I would let them go ahead and hang out somewhere else.Like the title says, it's a cave.------Tip for parents:I tried to warn a family with a baby that it?s not the best place if you have little kids, but they ignored me. Hello, it?s dark, with water dripping and the terrain is uneven rock. You have to walk down some steep stairs for about half a minute to start your tour. There are a lot of people, and sometimes they bump into you because they can't see well in the dark. That family was going to take a baby stroller into this cave. Wah, suit yourself. It was so insane. If they trip in the dark, the baby could be hurt. ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
60780," I was hoping to see how magnificient the lava is in one of the widest lava tube before going into the Manjang Cave. It is quite disappointing to realise that the cave is not entirely illuminated. The lighting is minimal in the cave which made walking and lava observation really difficult. I was going with my mum of around 60 years old, it is really difficult for her to see clearly in the tunnel. And the fact that you have to walk for  ~1 km into the tunnel and then the same way back is not entiring pleasing. When I was walking down the tunnel, I always thought   there will be better illumination/rocks in the next turn  . However, it was quite disappointing that this happens only at the end of the tunnel where you saw an illuminated lava pillar. I would recommend you to go to other caves if you want to see the lava clearly. ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
300414," I saw this on a map that the tourist center at the Airport provided. It was within walking distance from Ocean Palace Hotel and was very nice with walkways, parking, souviniers, food, stores, all for W2,000! ",제주 서귀포시 칠십리로214번길 37,제주 서귀포시 칠십리로214번길 37,160134,-27832,정좌표,5.01E+18,새주소,제주특별자치도 서귀포시 칠십리로214번길 37,제주특별자치도 서귀포시 동홍동 278,63599,5013051000,송산동,5013010500,동홍동,walking
60604," Heard there are several entrance, but only one is open to public. The cave has been fitted with a pathway that takes away the hard work of walking on rocky surface for you. It is still quite deep though and will be challenging for anyone with lower fitness level. The tube is lit along the way and it is quite cold. If you've visited a natural cave before, this cave might be less interesting. ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
60038," Having never seen a lava tube cave before, we were very keen to go here. We live on Jeju Island so it wasn't a terribly long trek to get there. Not exactly on the beaten path, but not too far off either. Once you arrive, there's a small information center that explains the history, science, and mythology surrounding the cave. There's also a restaurant on site, which we didn't use, and then there's the short walk to the cave entrance. Here's the only reason I didn't give this a rating of 5. I have some minor mobility issues stemming from multiple knee surgeries and the entrance to the cave is a fairly lengthy and sometimes steep set of stairs that can be wet and slippery. Once you're in the cave, however, it's not too bad to traverse unless you have much more significant mobility issues. There are a few places where you have to go up ramps or small sets of stairs, all of which are industrially produced. The cave itself is quite dark and damp, and I'd recommend long sleeves if you're prone to feeling cold. Definitely wear good walking/hiking shoes as the cave does not have a full walkway installed. You're walking over ground that is solidified lava. It's about a 1km walk to the end of tourist access where there is an impressive lava column, which they claim is the largest in the world. There's an observation deck approaching it, but you cannot go past and actually touch the column. Along the way, there are decent informational placards in multiple languages, including English. The explanations are reasonable for most people, including children, to understand. Our kids, ages 7 and 5, enjoyed the experience, particularly because you could get right up beside the cave walls and touch them, along with other artifacts inside the cave. For anyone interested in geology or volcanos, it's a great experience. Price is reasonable too. We paid 12,000 won, which is currently a little over $10 US, for four people. Supposedly children under 7 are free with ID, but we didn't ask about that for our younger one. ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
20869," Be prepared to walk and climb and climb and climb up steps.Not diffcult but quite a way up.Good walking shoes, warm clothing and water (maybe some small snacks too) needed.There r also an different area where u can check out the Jeju women divers.Also check out the local restaurants around this attractions...They serve very good seafood food / BBQ meat.I had  some very good abalone porridge and seafood soup along some BBQ meat.  ",제주 서귀포시 성산읍 성산리 1,제주 서귀포시 성산읍 성산리 1,194578,-4214,정좌표,5.01E+18,구주소,,제주특별자치도 서귀포시 성산읍 성산리 1,NULL,5013025900,성산읍,5013025921,성산읍 성산리,walking
330042," At 10000 KRW/entry (+ discounts, if you know where to find the coupons) it can be a bit pricey for some.But I personally liked the place. It was just full of beautiful glass sculptures. Almost everything on display was glass. It required a certain amount of walking, but it was definitely worth it exploring the compound. There was even a short pathway through a mini   jungle   that had a Dinosaur theme to it. Weather that day wasn't too good and it drizzled quite a bit, making it a rather gloomy day to go about, but there were so many pretty, sparkly glass sculptures to see, so I felt that this trip was worth it. Only the area was more open-space with very little cover, so we had to stay indoors for a bit. ",제주 제주시 한경면 녹차분재로 462,제주 제주시 한경면 녹차분재로 462,132253,-19957,정좌표,5.01E+18,새주소,제주특별자치도 제주시 한경면 녹차분재로 462,제주특별자치도 제주시 한경면 저지리 3135-1,63005,5011031000,한경면,5011031030,한경면 저지리,walking
300252," As someone who loves walking on rocky surfaces (yes it does sound weird when I type it like that), I really enjoyed walking down to the base of the waterfall. You don't have to walk the rocky part to get you to the waterfall though - the steps from the carpark down to the base will take you close enough. Someone the rocks are slippery so be careful. Along the way I think there were haenyeon with their very freshly caught seafood. Loved this place; would come back in a heartbeat. ",제주 서귀포시 칠십리로214번길 37,제주 서귀포시 칠십리로214번길 37,160134,-27832,정좌표,5.01E+18,새주소,제주특별자치도 서귀포시 칠십리로214번길 37,제주특별자치도 서귀포시 동홍동 278,63599,5013051000,송산동,5013010500,동홍동,walking
60508," Arrived here on a group tour and was impressed with walking in the cave although important to note a few thing . Firstly there is a long walk inside the caves after initially going down some steep stairs. Once in the cave the ground is not even and majority of walking is done on the uneven rock surface itself, for this reason a good pair of water tight shoes are definitely required. There is constantly water dripping from the roof , certainly not raining , but does mean you spend a lot of time looking down being careful of your step avoiding puddles . Along the way the cave is well lit by lighting and also a number of stations with information describing the rock formations you are passing. Make sure you have time so as not to rush watch your step and enjoy . ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
910004,Was recommended by the people at my resort to visit this place. Reason being it is very clean. I did not do too many hikes in Jeju and this was just one of the few I did. It was a small forest garden owned by a family and now looked after by the 2nd generation daughter.She gave us a brief intro in English of the forest. One that actually does not have soil and one that offers a different season from what it actually should be.Unfortunately we did not experience this difference in season while in the forest. But we just enjoyed walking around this small forest garden admiring the trees that have sprout out.A good walk if the true forest hike may be too much to bear,제주 제주시 한경면 녹차분재로 594-1,제주 제주시 한경면 녹차분재로 594-1,131315,-19035,정좌표,5.01E+18,새주소,제주특별자치도 제주시 한경면 녹차분재로 594-1,제주특별자치도 제주시 한경면 저지리 2848-2,63005,5011031000,한경면,5011031030,한경면 저지리,walking
20561,Hello everyone! This is a must do if you are on Jeju Island. It is a TON of walking and I will not ever recommend doing it on a hot day in the middle of the day because there is very little shade. It is a hard walk up a lot of steps but some very beautiful scenery. If you do hike it bring water and some fuel bars. It won't take you very long unless you are out of shape but even then it is worth every pain to get there. Truly breathtaking.,제주 서귀포시 성산읍 성산리 1,제주 서귀포시 성산읍 성산리 1,194578,-4214,정좌표,5.01E+18,구주소,,제주특별자치도 서귀포시 성산읍 성산리 1,NULL,5013025900,성산읍,5013025921,성산읍 성산리,walking
460084," Yongmeori is a rough and dramatic coastline shaped from lava eruptions. Walking along the spectacular rock formations is an experience that only Jeju-do can offer. Firstly, some of the water pockets with bright turquoise water are striking in their uniqueness. Secondly, the sometimes bizarre rock formation are nothing if not eye-catching. Lastly, the strange (slightly grotesque) insects that scurry along some of the rocks are strangely interesting. They never touch or climb on you, every footfall makes them scurry in all direction. Yongmeori is a bit off the   classic   tourist itinerary. Most visitors enjoy a beach or two, maybe a hike at Hallasan or the Seongsan Ilchulbong, and perhaps they fit in a waterfall and museum. Jeju has so much to offer that is often overlooked. Yongmerori Coast is one of these places. ",제주 서귀포시 안덕면 사계리 112-3,제주 서귀포시 안덕면 사계리 112-3,136041,-28953,정좌표,5.01E+18,구주소,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-32,제주특별자치도 서귀포시 안덕면 사계리 112-3,63528,5013031000,안덕면,5013031025,안덕면 사계리,walking
80268," Jeju is famous for hiking and its Olle walking routes, chosen to hike in Hallasan National Park as part of our itinerary. My first hiking experience in oversea and it is an unforgettable experience I ever had. Fantastic ! ",제주 제주시 1100로 2070-61,제주 제주시 1100로 2070-61,152889,-11443,정좌표,5.01E+18,새주소,제주특별자치도 제주시 1100로 2070-61,제주특별자치도 제주시 해안동 산 220-13,63077,5011065000,연동,5011013900,해안동,walking
60392," Interesting hike down a rare lava tube. Remember to bring a jacket, as it can get pretty cold down there. Not the most beautiful save out there, but definitely worth the visit to see the various lava formations. Do wear proper walking shoes as the walking surface can be quite undulating. ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
690003,Walking through this outdoor museum was fabulous.  There many interesting things to see and learn about the Korean history.The visit itself took about an hour and some of the things to purchase was quite interesting.  It was interesting to find out how the privilege and not so privilege lived.,제주 제주시 조천읍 선교로 267,제주 제주시 조천읍 선교로 267,172362,-1920,정좌표,5.01E+18,새주소,제주특별자치도 제주시 조천읍 선교로 267,제주특별자치도 제주시 조천읍 선흘리 1997,63341,5011025900,조천읍,5011025930,조천읍 선흘리,walking
100071,Tulips are great. But cherry blossom are ending. The tropical garden is very impressive. If only the other parts of the garden were better maintained. I would have rated this place 5 stars. The caves was very interesting. From hot garden to cold caves. The follow by waterfall. It?s very nice transition. One must spend about 3-4 hours to fully explore this garden and use the guide to walk through the garden. I really enjoyed walking this garden with many different theme. Keep up the good work and hopefully with your increased price you can do better maintenance.,제주 제주시 한림읍 한림로 300,제주 제주시 한림읍 한림로 300,129174,-11608,정좌표,5.01E+18,새주소,제주특별자치도 제주시 한림읍 한림로 300,제주특별자치도 제주시 한림읍 협재리 2487,63011,5011025000,한림읍,5011025031,한림읍 협재리,walking
330031,This place of interest has a very large estate in which you can almost spend close to an hour walking all of it.  It was interesting to see how glass can be made to be all kind of artifacts.  The place is located in a area where other place of interest are closely located too so add this to one of your visit if you can.,제주 제주시 한경면 녹차분재로 462,제주 제주시 한경면 녹차분재로 462,132253,-19957,정좌표,5.01E+18,새주소,제주특별자치도 제주시 한경면 녹차분재로 462,제주특별자치도 제주시 한경면 저지리 3135-1,63005,5011031000,한경면,5011031030,한경면 저지리,walking
440404,Teady bear musuem in Jeji island is another touris spot for bear lover. 2 hours walk in the museum is a good walking tour whr en travel in Jeji.,제주 서귀포시 중문관광로110번길 31,제주 서귀포시 중문관광로110번길 31,145133,-27152,정좌표,5.01E+18,새주소,제주특별자치도 서귀포시 중문관광로110번길 31,제주특별자치도 서귀포시 색달동 2889,63535,5013062000,예래동,5013011900,색달동,walking
1180056,Love Land is the place i visit and having so much fun in jeju! entrance fee w9000 per person but seriously worth it cos place is huge with indoor and outdoor. outdoor with all the sex pose statues very embarrassing while walking around the park. but i really do enjoy! its cute and some sexual knowledge >///< visit during January spend about 2 hours plus in the park. i believe can be more but due to weather is super cold we couldn't stand the windy cold we left right after round the whole park. basically is 80% outdoor and 10% indoor + 10% indoor souvenir shop.,제주 서귀포시 안덕면 일주서로 1611,제주 서귀포시 안덕면 일주서로 1611,138961,-26583,정좌표,5.01E+18,새주소,제주특별자치도 서귀포시 안덕면 일주서로 1611,제주특별자치도 서귀포시 안덕면 감산리 1736,63531,5013031000,안덕면,5013031023,안덕면 감산리,walking
60518,Long cave path that has been carved out by lava flows.  Its just basically a walk thru the cave and back.  Paths are not paved and can be treacherous at times.  Wear good walking shoes.  Bring a tripod if you want to take some nice pics inside the cave.  Fairly dark in spaces.  The walk should take about 1.5 hours.,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
100048,I really liked this park and would recommend it to anyone going to Jeju. It took us about 3 hours walking quickly around it and at W9000 I thought it was defiantly worth it.,제주 제주시 한림읍 한림로 300,제주 제주시 한림읍 한림로 300,129174,-11608,정좌표,5.01E+18,새주소,제주특별자치도 제주시 한림읍 한림로 300,제주특별자치도 제주시 한림읍 협재리 2487,63011,5011025000,한림읍,5011025031,한림읍 협재리,walking
810001,I have been to many traditional folk villages in Korea but this Jeju Folk Village is one of the most beautiful folk villages in Korea. If you are a fan of the Korean drama Dae Jang Geum also known as Jewel in the Palace you should visit this folk village as it is one of the filming locations of that Korean drama.Also I highly recommend renting a hanbok to take beautiful pictures by walking around the village. We had only 2 hours to explore but it wasn?셳 enough to cover the whole folk village. Here you can experience a unique activity ??to read comics and even play games on mini arcade machines in a traditional house.,제주 서귀포시 표선면 민속해안로 631-34,제주 서귀포시 표선면 민속해안로 631-34,185162,-19298,정좌표,5.01E+18,새주소,제주특별자치도 서귀포시 표선면 민속해안로 631-34,제주특별자치도 서귀포시 표선면 표선리 40-1,63629,5013032000,표선면,5013032021,표선면 표선리,walking
60415,Good place to explore for 1-2 hours. Be prepared to walk. Bring a waterproof jacket and good walking shoes with good grip as it's wet inside the cave,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
800086,Bring your camera as many 3D pictures that bring you into the scene. Good for photo taking and each picture show location of where to take.  If you really serious taking each photo 2 hours will be spent over there. It also situates close to hotels cluster walking distance from major hotels.,제주 서귀포시 중문관광로 42,제주 서귀포시 중문관광로 42,144876,-26642,정좌표,5.01E+18,새주소,제주특별자치도 서귀포시 중문관광로 42,제주특별자치도 서귀포시 색달동 2629,63535,5013062000,예래동,5013011900,색달동,walking
140026," You can easily spend 2 or 3 hours walking around the stones and getting to know the  past lifestyle of the island population as well as the geological history of Jeju. Volcanic rocks are exposed as real art pieces in a museum, allowing you to have a different look at them and admire the work of nature. ",제주 제주시 조천읍 남조로 2023,제주 제주시 조천읍 남조로 2023,168480,-5674,정좌표,5.01E+18,새주소,제주특별자치도 제주시 조천읍 남조로 2023,제주특별자치도 제주시 조천읍 교래리 산 95,63345,5011025900,조천읍,5011025929,조천읍 교래리,walking
100036," We went here mainly to see the cave network formed by Mt. Halla's eruption. It was really cool, literally. The temperature was about 17degrees so it was a nice rest from the 34 outside. There are about 3 sections to all the caves....It was very quiet when we went so not many people about which was nice, but it does get a bit hot walking around all the gardens as we went in the summer. We probably only stayed for an hour or two. ",제주 제주시 한림읍 한림로 300,제주 제주시 한림읍 한림로 300,129174,-11608,정좌표,5.01E+18,새주소,제주특별자치도 제주시 한림읍 한림로 300,제주특별자치도 제주시 한림읍 협재리 2487,63011,5011025000,한림읍,5011025031,한림읍 협재리,walking
100217," This place is huge, with lots of plants, flowers, caves to see. Though it may not be extra especial since it felt so artificial, it is still a cool place to visit. Stroll and take lots of pictures with friends or family. Don't join the tour because they only allow 1-1.5 hours and you'll end up just walking and not really appreciating the things that you will see. ",제주 제주시 한림읍 한림로 300,제주 제주시 한림읍 한림로 300,129174,-11608,정좌표,5.01E+18,새주소,제주특별자치도 제주시 한림읍 한림로 300,제주특별자치도 제주시 한림읍 협재리 2487,63011,5011025000,한림읍,5011025031,한림읍 협재리,walking
60511," this is not a usual flat ground, pls ensure you have a comfortable shoes for walking and balancing too. To & fr about 2.1km, requires at least an hour walk for elderly couples or  family with young children ",제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 만장굴길 182,178604,3574,정좌표,5.01E+18,새주소,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 월정리 산 41-5,63348,5011025600,구좌읍,5011025626,구좌읍 월정리,walking
350157," This is a really interesting place to visit. I have never seen any similar rock formations as the ones that can be seen here. If being in the area and for us who have an interest in nature and science, this is a must see place.It is very well organized with stair, walking paths and information signs.There is a small fee for entering and there are opening hours that must be considered. ",제주 서귀포시 이어도로 36-24,제주 서귀포시 이어도로 36-24,146470,-28414,정좌표,5.01E+18,새주소,제주특별자치도 서귀포시 이어도로 36-24,제주특별자치도 서귀포시 중문동 2757-10,63547,5013061000,중문동,5013011200,중문동,walking
90075," The market is huge, we were walking for about an hour and still not sure if we cover even half the market. There?s fresh seafood cured seafood, Korean pastries, clothes, kimchi ingredients, etc etc etc. Good photo opportunities here as well. Or just come here to soak in the local atmosphere. ",제주 제주시 관덕로14길 20,제주 제주시 관덕로14길 20,155887,1779,정좌표,5.01E+18,새주소,제주특별자치도 제주시 관덕로14길 20,제주특별자치도 제주시 이도일동 1436-7,63192,5011053000,이도1동,5011010300,이도일동,walking
100020," Spent approximately 5 hours walking in the park. The park is sub divided into different sectors with different themes. Didn?t go to all the different sectors because some didn?t appeal to us. What I found nice and interesting were;1. The Caves2. Cultural Village3. The Bonsai & Stone Garden4. Seasonal Section - Ume FlowersWhat I didn?t like;1. Birds and reptiles in captivity2. Wild Flowers Garden - area seems to be poorly maintained. I didn?t get to see anything except grass and weedsBe prepared to walk and walk so if walking is not your thing then u better reconsider. Limited restaurants on site, so it?s best if u bring your own food and drinks. ",제주 제주시 한림읍 한림로 300,제주 제주시 한림읍 한림로 300,129174,-11608,정좌표,5.01E+18,새주소,제주특별자치도 제주시 한림읍 한림로 300,제주특별자치도 제주시 한림읍 협재리 2487,63011,5011025000,한림읍,5011025031,한림읍 협재리,walking
