ID,Review,address
1920002,It was a rainy day out  so decided to check out indoor activities  def a lot of cool stuff here  smaller museum,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920003,Part museum  part art gallery and totally worth a visit. The shells are wonderfully displayed in a variety of artistic designs that enhance the viewing experience. Absolutely worth a visit.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920004,I loved this museum so much! The seashells and paintings exhibited at this museum is awesome and seriously beautiful. Everything that you see in and around this museum is so artistic and shows so much of passion in it. The cafe within the vicinity is equally beautiful that offers good coffee and bread too!,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920005,Visit this place even if you not interested or lover of sea shells at least to recognise the sheer efforts put in by Ms Myeong Yeon Sook  the director of this museum and owner of this place. This museum which has over 7 800 variety and accounting to more than millions of sea shells originating in Jeju and the world is the brain child of Ms Sook and master Metal craftsman Kwon Oh-Kyun.The beauty of these sea shells are to be seen to be believed. They have been arranged and displayed so artistically that one may easily mistake it as a painting.One may not see much of visitors around  but this really helps as we go around enjoying the magic of nature.Entrance fee is a bit high  but really worth it  considering the efforts put in to bring this huge collection of sea shells under one roof and creating the world's first seashell museum.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920006,Jeju has tonnes of 'museums' to draw in cash from tourists. Most of these are silly  man-made museums having no connection whatsoever to Jeju or even Korea. It is almost a sin to spend time in these museums while in Jeju  instead of enjoying the scenery outdoors.However I would reallly recommend a stop at the seashell museum if you have an hour to spare in the Seogwipo area. The labor of love of 1 woman  this place houses a staggering collection of shells from all over the world  crafted into stunning displays. Seashells so pretty  its hard to believe they are real..but they are.There's also a small shop to purchase souvenirs if you'd like but they don't pressure you. Also attached is a cafe.Close by to a bus stop.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920007,We loved looking at the shells collected from all over the world. They were artistically arranged. It was well worth the $6.00 entrance fee and I received pearl stud earrings for free. The gift shop was expensive and bordered on tacky. The few shells for sale were very expensive  $68.00 for a small shell.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920008,I really enjoy this place spend almost 2 hours here. Should come to visit if you stay in Seogwipo  Jeju city,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920009,It's part of our Jeju tour we stopped by.Beautiful collections spread throughout several floors. Lots of nice handiwork. Didn't have much time to view but for those who are interested in these kind of stuff it's a must see  otherwise half an hour visit would be plenty.There's also restroom and cafe on premise.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920010,This is the most beautiful museum I have ever visited - absolutely packed with three floors of seashell art. When we visited there was no one else there at all! I have no idea why - but I probably wouldn't have enjoyed it as much if it was so busy. It was a bit more expensive than expected  probably because it doesn't get as many visitors  but it was well worth it and I got a free pair of earrings! Definitely go - they have a cafe too.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920011,There is nearly no advertisement for this museum in the city. I saw the sign at the traffic and wanted to give it a try. The building is so small that when i arrived I thought it will be a quick tiny event. But once you are inside you will be amazed by the beauty and the variety of seashells. Most of the explanations are in Korean but still nothing can stop you to enjoy this museum. At the roof  there is a giant shell  which you can go in and have a photo. There is also a small shop where you can buy gifts to your loved ones and something for yourself too.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920012,Seashell and coral art in their fascinating and natural colors. The seashells' mysterious world under the sea-- as designed by several artists. (is this a title. If not keep original sentence) With a collection of 7 800 species  hundreds of millions of beautiful shells and corals from all around the world joined by metal craft and copper  present the world's first 'Museum of Seashell Art',Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920013,If you have a passion for the ocean's natural beauty and appreciate seashells this is the only collection you'll ever need to see. Inspired myself to become even more of a collector. Truly a unique museum experience!,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920014,The staff at the museum was lovely and welcoming  truly nice. The collection of seashell is quite impressive.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920015,i?‹mpressed museum.when i went chuniji waterfall i saw the this museum.artist made a grerat jobrecomend museum in jeju?Šå‹§?ã§?™ã€?,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920016,This museum provided so much variety and information from around the globe. Kids would get bored but if you enjoy art and seeing the natural beauty of the ocean than this is a good place to come. There are also an abundance of decently priced souvenirs and a cute Cafe! My wife also received free silver pearl earrings upon entry!,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920017,Nice to see the different types of seashell. However if you are short of time  it is okay to miss the place...,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920018,I took my girlfriend here as she absolutely loves all things aquatic  especially shells  and she loves to go diving. A highlight of this museum is that the owner/operator collected all the exhibits herself  from oceans all around the world  and the museum represents literally a lifetime of work and passion for the sea.Taking that into consideration  if you love to dive  and love the sea  this place is simply amazing  my girlfriend was absolutely in awe  snapping picture after picture and commenting on the rarity and difficulty of finding she'll after shell in such amazing condition. The museum was an interesting oddity for myself  and I understand the reviews saying you could go through the whole thin g in 20-30 minutes  but for someone who is truly amazed by seashells  and the sea in general  you could easily spend more than an hour here (we were there somewhere around 2 hours) If you love seashells  an absolute must see  my girlfriend visibly lit up from the minute we walked in   all the way till we were back to our hotel in ?œì£¼??if you're not passionate about the shells  it's still worth a look at only 6$ (6 000?? per person. Some truly amazing art  especially if you consider it all came from the mind  hands  and worldwide dives of one very cool lady.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920019,i went yesterday . this place was great. i really like it .and shop in the museum there are many art product.i bought one . good price and good design.i recomend this place.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920020,I might not have the taste to appreciate the fine art  this is not a place for a young family. I agree that I am impressed by the collection of seashell  you can easily finish the tour in 30 mins. 6000won is a bit too much to pay.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920021,I checked this place out based on the great reviews. While the seashell collection is impressive  6000 won was a bit steep for a place that takes about 15-20 minutes to check out.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920022,For seashell lovers  this is a must visit museum with small entrance fee^^. They have the most exquisite collections of the world of seashells created into masterpieces of art collections. There are 2 storeys of them and a little cozy cafe on the ground floor to relax over a cup of coffee.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920023,Seashell and coral art in their fascinating and natural colors. The seashells' mysterious world under the sea-- as designed by several artists. (is this a title. If not keep original sentence) With a collection of 7 800 species  hundreds of millions of beautiful shells and corals from all around the world joined by metal craft and copper  present the world's first 'Museum of Seashell Art',Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920024,Worth to visit  classy  fine art. This is an underrated destination  we do recommend it for adults looking for art and nature,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920025,"At first  we thought this would just be a display of various seashells from around the world. But it was so much more than that! Just amazing and so artistic. This is more like a gallery of seashell and bronze art than a typical ""museum"". The artist has a brilliant eye for unique creations with seashells  making some of the installations really come to life. The staff were friendly and there is something to see at every turn (even the bathrooms!). Adult entrance fee: 6 000 won (approx. $5) and well worth it. You will not be disappointed with this museum! A wonderful surprise on our rainy day of touring.",Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920026,It's one of the best small museums on Jeju island. I went there twice and each time spent couple of hours in sheer amazement and delight. Almost each sea shell installation strikes with its beauty. The bronze things are also interesting and sometimes funny. Check the bathroom  by the way :)There is much stuff in the gift shop but quite expensive. Small cafe is cozy arranged with bronze installations and green plants. Try tea and bagels  they are tasty.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1920027,This place is breathtakingly beautiful with especially kind staff. Every piece of art is a masterpiece. Nice (but expensive) giftshop and cute coffeeplace. Don't miss it if you are close by. I visited this place on the last day of a worktrip and it left a wonderful feeling about Jeju.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ÅÂÆò·Î 284
1930001,2nd time at jeju and 2nd time visiting this stadium  the building is huge! You can see it from far away. Worth the go,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930002,Really nice design for the stadium  volcano like. Brazil & Paraguay played here in 2002 FIFA WC. Close to the beach. Small but beautiful field.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930003,Except if you're a soccer or stadium fanatic  I wouldn't make a huge detour to go there  but if you have some time and are in the vicinity  it can be interesting. The stadium itself isn't all that huge (35 000 seats)  but it's fairly modern and has a truly beautiful roof that looks like a canopy. There are things to do in the structure of the building (cinema  restaurants)  but make sure to actually get Inside the stadium  which you can do freely and was a pleasant surprise for me. I guess it would be nice to go there on a match day but I didn't have this opportunity.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930004,I wouldn't go out of my way to see it but it is fun walking through the place. There are still some shops and a small waterpark/spa that only opens fully in the summer. Very quiet almost ghost town type of feel. Go karts are near by to if your into that,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930005,Have been to other football and the Olympic stadiums like the AC Milan one and those in Beijing  however  this one in Jeju is nothing. Firstly the signages are lousy. We followed the sign to the tour assembly but it turned out to be hall with different consignments and room vividly for the mainland Chinese tours.The stairs and inside the Sex Museum which is located on the second floor is dark and primitive. Interesting it was accessible by a stair in the middle of the carpark. But seeing the lightings as well as the Admission Fee notice printed on a torn A4 paper put on the window of the counter  we had no mood at all to enter into the museum.There is a spa land and other shops in the premises  but the signage is not updated  still indicating shops that were already closed. The stadium has become a low-class event hall instead of holding information and the class of a worldwide event. The only good thing about this site is that it is free. We entered onto the seating area without seeing any guard or staff  but we got very disappointed especially compared with the AC Milan museum and stadium.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930006,Here was held the biggest event of the 2002 Korean and Japan Football World cup. The stadium blends in well with its surroundings  reminiscent of a small volcano in shape. The 6 pillars inside the ground represent the 6 continents.In rooms around the stadium  you can see memorabilia from the 2002 World Cup.Certainly worth a stop even if you're not a football fan.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930007,The world cup stadium from 2002 is now the home of jeju united.Nice stadion with some shopping around. If you're in the area nice to see but not worth an extra trip.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930008,Jeju World Cup Stadium is certainly worth stopping by if you are in the area. It looks superb from the outside and can be seen from a distance as you come down the hill from Seogwipo.Main entrance is open allowing you to walk in and spend some time in the stands for free. Tickets for Jeju United games are reasonably priced  and only attended up a small number of fans meaning they are up for grabs if you happen to time your visit in the K-League Classic season.Lots of busses pass by including the Airport Limo service (stop just in front) so pay a visit if you're a football fan or just want to see one of the 2002 World Cup's venues,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930009,Didn't take the tour but it's a cool stadium and can be combined with a film too at a decent cinema.. Popcorn was very sweet !,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930010,This stadium had an awesome design. I wouldn't travel far to see it but it was on the way so I popped it. I couldn't go inside so viewed from behind the gate. I can imagine watching a game their would be great,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930011,Never would have guessed but there's shopping  eating  a water park and movie theater at the world stadium. Jeju triathlon was headquartered here so I did that business. You can put on Hanboks (Korean clothing) and take pictures as well  that's all free.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930012,Get a picture of the stadium from the highway. It looks like a ship sail:o) Its located right next to the beach and is great for photographers and anyone wanting to catch a soccer game!,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930013,While biking around Jeju Island my friend and I came across the world cup stadium. We took a short break and strolled around getting a good look at it. the stadium is of an interesting architectural design.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930014,This is really a good size building for a small community. The large overhead is suspended by cable in a clear white fabric.An invitation to sport,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930015,Sports fans will probably enjoy this the most. Not really sure what to do here beyond appreciate the cool design for a couple of minutes and then go into the stadium for two more minutes. It's stunning  but likely best enjoyed during an actual game. The structure houses a sex museum (wasn't that interesting) and a paper doll museum (didn't try that one). Unless you're a soccer enthusiast or an architect  youll be fine enjoying its striking design as you drive by.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930016,I strolled into the stadium primarily for my interest in sports. Unfortunately  during my stay on Jeju Island there were no games scheduled. The stadium is rather impressive and I would love to attend a major soccer game here.For any sports fan  stop by the stadium at the very least (15 minutes is sufficient). If you can buy tickets to a game  even better. Watching any Korean sporting event is an experience.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930017,"This place is massive! Truly a great venue to walk around. While it was closed the day I was there  I walked around the entire stadium and was impressed with everything outside of it. I went to the ""Maze"" next door and took the hot air balloon ride which gave me a great view of INSIDE the stadium! This place is gorgeous!",Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930018,Yes! From far away it looks like a gigant clam!. No touring was available when we where there  but we parked near by and walked close and took pictures. It is huge  it is worth seeing!,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930019,The soccer games and cheap (6 000WON... about 6 USD) and the stadium is great. It was built for the World Cup in Korea in 2002. The schedules can be found online  just search Jeju United. You can bring your own food and drink (beer!). A great afternoon/night. Wear orange!,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930020,if you appreciate football games  this can be a memorable place for you to go. basically there's nothing much you can do there because the stadium gates are closed so you wont get to enter the stadium. But still  you can camwhoring around there and once you are done  maybe you can consider to go shopping at E-Mart which located just across the street from the stadium,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930021,We saw the World Cup Stadium at the start of Olle Trail 7-1. It was very impressive even though we could not enter the stadium. I'm glad we saw it!,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930022,The Stadium is closed almost all the week long except when a match is there  no visits are allowed inside  may be because that was in winter. The nice thing is that you can picture it from outside inside in  and a nearby small shops community & large e-Market place to shop & eat in their food-court. Nice play ground area around to check & may be to practice for free  you can see the local folks play around with some apparatuses  and machines to fit up,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930023,It is interesting place if you like soccer. Stadium is one of the the place were World Cup games took place. Karting experience is available near the stadium (25 000 W per adult; 15 minutes).,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930024,The architecture was beautiful. The stadium was opened to the public and you could enter the stands from one of the entrance beside a short exhibition on the world cup 2002.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930025,Very modern and if you love soccer go see it. The outside of the building has 12 stone statues representing the soccer players who played here during the Olympics.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1930026,"It's just a stadium with some architectural appeal but the shape tells a story  which is interesting. Try telling any football aficionado that it just a stadium and you will get howls of protest!From the 2002 FIFA World Cup it is designed around ""the mouth of a volcano "" and its roof in the shape of nets of traditional fishing boats in Jeju.So looking at it in that respect makes it more interesting.It was not open when we visited as of course there are no games here at the moment (although open during the summer months) so it was like looking into a fish bowl without the fish.Outside the stadium are many stone crafted 'dol hareubangs ' carved from porous basalt (volcanic rock).The statues' faces feature grinning expressions and bulging eyes without pupils  a long  broad nose  and slight smile and their hands rest on their bellies.These are quite common throughout Jeju and can be quite comic and a little suggestive!Have a peek here if in the area just to have at look at the stadium design and also the rock statues.Enjoy your visit!",Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¿ùµåÄÅ·Î 33
1940001,Enter an oasis of watery fun  where 18 wave pools  rapids  spas and slides come together with six restaurants and a Korean-style jjimjilbang sauna to create Jeju's biggest indoor and outdoor water park. With baby nursing rooms  kids??pools  Asia's first double water slide  private cabanas  a variety of sauna rooms  hot snacks and fresh beer  there's something here for everyone in the family,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¾È´ö¸é ½ÅÈ­¿ª»ç·Î304¹ø±æ 38
1940002,The water park is ok. It would have been way better if you didn't have to pay extra for swim vests and extra for sun beds. So practically paying entrance fee doesn't mean you go and have fun. You are forced to spend good amount of money to have a good time.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¾È´ö¸é ½ÅÈ­¿ª»ç·Î304¹ø±æ 38
1940003,Dear 26lenap ,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¾È´ö¸é ½ÅÈ­¿ª»ç·Î304¹ø±æ 38
1940004,We appreciate very much for sharing your valuable feedback on the TripAdvisor.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¾È´ö¸é ½ÅÈ­¿ª»ç·Î304¹ø±æ 38
1940005,Your constructive feedback is going to be shared with relevant department  and we will do our best to improve our service level and products for the comfort of our guests. We hope for the opportunity to have you back with us again  should your travels bring you back to the beautiful island of Jeju.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¾È´ö¸é ½ÅÈ­¿ª»ç·Î304¹ø±æ 38
1940006,Best regards ,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¾È´ö¸é ½ÅÈ­¿ª»ç·Î304¹ø±æ 38
1940007,Jeju Shinhwa World Hotels & Resorts,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¾È´ö¸é ½ÅÈ­¿ª»ç·Î304¹ø±æ 38
1950001,Great  cosy  simple with a beautiful view  countryside atmosphere and the elegance of a modern coffee place. You can see how the plants grow and you can pet animals as well. A place to drink and eat something too.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Ç¥¼±¸é ¹ø¿µ·Î 2350-104
1960001,My family visited Ilchul Land in a humid  scorching hot summer days. Michun Cave is the place you should visit and feel refreshed in summer.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960002,It's well maintained and well organized. The Micheon cave is one of a kind with colorful nooks worthy of a snapshot.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960003,Read that it was man- made garden !! After the visit I felt that this was one of the best Garden ever visited. The various plants and trees were really great and we spend a good 3 hrs walking round. The cave was wonderful ... even thou only 350m is open to public. Highly recommended even for adults .,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960004,This is a manmade park-like garden with a variety of plants and trees and water features. It is well worth the time it takes to walk through the grounds  just for the experience of viewing the bucolic setting. The main feature is Michon Cave which really didn't dazzle us as much as it apparently was supposed to. It's just a cave in which one walks down a slope to see some tacky lights and statues. The park  on the other hand  is scenic and pleasant. There are some concessions where they sell the usual tourist stuff.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960005,Ilchul land is a man made garden with a cave. It is immaculately set up and looked after. I was quite happy that we visited and have seen what we saw.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960006,We paid for our tickets and got past the entrance when it started pouring. We waited it out for maybe an hour or more  but it didn't stop  only got harder. The lady at the ice cream shop must have felt sorry for us because she gave us chairs to sit on while we waited and even some free chocolates. We asked the ticket counter if we can get a refund since we didn't actually see anything except for the sign  but unfortunately they said no. It seemed like it would have a been a great place if we actually got to go past the front hahaha! At least they made a lot of money selling umbrellas that day.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960007,The place is essentially a large botanical garden and cave in one attraction.First  botanical garden is quite large and can take quite a while to walk. The grounds are nicely manicured  with many plants  flowers  and trees. There are also some water fountains and small man made falls. There are also some statues and other stone objects in the park. There is also a greenhouse with various desert plants. It certainly isn't something you really need to see  but it is a pleasant walk through the area.However  the main attraction is Micheon cave. It is probably a naturally occurring cave. Nonetheless  the cave's ground has been leveled artifically to make it easy to walk on - compared to Manjanggul Cave which has a very uneven and dangerous floor. There is really not too much to see in the cave other than feel how cool it is and a few weird looking large figurines of cavemen...,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960008,You have to go down and see this tunnels   it can be this one or any other on the island. There are also very nice gardensa and statues at this site,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960009,"We went to Ilchul Land primarily for Micheon cave. For families and those with small children this cave is great. We even saw some strollers making there way in the dark. We went in July and while it was hot and humid outside  inside the cave we needed light jackets - the difference in temperature was that drastic. The kids walked down and immediately asked for their sweaters. That said  the temperature change was welcome on such a hot summer day. The cave is not very long which is great for kids  it's fairly well lit while maintaining the dark atmosphere of an underground cave. It's wet inside  like most caves are so be sure to have some good shoes on and the part open to the public is quite large with some parts requiring you to duck (clearance for a short section is 1.5 meters).Apart from the cave the other attractions are good if you're looking for a leisurely stroll with things to see. The park is set up so that you follow a blue line on the ground that takes you through all the different parts of Ilchul Land. There were a number of sculptures  some gardens  Jeju stone men  and artwork. The cactus garden was hot and interesting. Not many ""activities"" on the walk but a good stroll. I forget the exact admission price but I believe it was about ??0000 per adult and ??000 per child.",Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960010,Goin on summer  like another park  but the cave lil bit creepy  and i dont know feel very cold even its on summer. No guide in cave  and creepy.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960011,We went in Jun and there were hardly any flowers. Mainly statues. Nothing much in the cave. Just like a normal park with a small man-made waterfall. Entrance fees not cheap  too. Don't waste your time !,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960012,These caves are quite common all around the island  and this one is a well maintained and easily accessible example. Be aware though that if its been raining the day before you are likely to be dripped upon  but it's tolerable. Also  depending on the time of year  you will probably want to wrap up warm as it can be quite fesh inside.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960013,This place is pretty new I believe  it wasn't built 3 years ago when I visited. It was a very enjoyable walk around  the place is pretty huge and in some areas  construction hadn't finished yet. It's basically a really huge garden  lots of really pretty flowers and areas to take photos of. And I believe there are some animal enclosures somewhere in the middle of the park too. Our guide recommended visiting this place and the cave they had here  saying that it was all better than Hallim Park. Though I personally preferred Hallim Park. I found the cave here to be pretty creepy and really dark  best to skip over if you aren't into caves. There's nothing much to see in the cave anyway.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960014,Nice walk through with lots of photo chances. All the descriptions were in korean but still was nice. The cave was nice and i liked it was self guided. The cactus display is worth visiting.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
1960015,Located on the eastern part of Jeju lies Ilchul Land  a cultural spot that showcases Jeju's ecology which consists of the Micheon Cave  Subyeon Park  Folk Village  Wild Flower Bonsai Garden  and Cactus Greenhouse etc??For fans of Running Man (?°ë‹ë§?  this is one place to visit as the team actually filmed here before: various signboards showcasing certain place scenes (at certain corners) that occurred during the filming of Running Man; bringing you a step closer to your favorite Running Man characters! The first stop was Micheon Cave  a cave that is a designated Natural Monument and one of the representative lava tubes of Jeju. Within this cave lie beautifully landscaped and manicured gardens which include a pond (Chumsung Dae).After we were done with the Micheon Cave  it was off to visit the Folk Village with a little yummy ice-cream of a snack on the way. The village was a replica of what would have been in the past with a millstone and buildings with commentary. There were even ?˜live??black pigs which were as long as my golden retriever! *Black pork is apparently a famous product of Jeju.For more on my experience and photos  please check out my blog: http://www.travelbytez.com/2015/03/ilchul-land-micheon-cave-folk-village.html,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ Áß»ê°£µ¿·Î 4150-30
